date,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume
2022-12-08,17226.01,,23533.23453743,1280.33,,305010.10153789
2022-12-09,17130.59,,20976.63699864,1262.95,,268613.51750162
2022-12-10,17128.1,,7860.58687575,1266.45,,127080.35178923
2022-12-11,17085.21,,9948.85267032,1262.92,,136453.26405627
2022-12-12,17211.66,,20659.65709227,1275.72,,244239.65101571
2022-12-13,17773.18,,38316.03172467,1320.47,,340963.9356146
2022-12-14,17804.97,,49295.42072146,1307.47,,490007.78017941
2022-12-15,17357.96,,37834.73808374,1266.48,,394788.38073718
2022-12-16,16632.64,,47159.86300655,1166.98,,529307.05569583
2022-12-17,16782.25,,18446.6836015,1187.06,,227688.40724908
2022-12-18,16741.16,,11073.43886205,1183.32,,174291.58481891
2022-12-19,16439.74,,26856.08598724,1167.6,,324622.25840589
2022-12-20,16897.65,,34330.28235168,1216.69,,341462.57912696
2022-12-21,16826.56,,16743.62189364,1213.7,,237732.89806607
2022-12-22,16815.51,,21269.7673979,1217.5,,316565.60833412
2022-12-23,16777.21,,21958.88697726,1219.92,,287942.04914518
2022-12-24,16837.12,,9502.80320659,1220.51,,135682.63966273
2022-12-25,16829.02,,7065.21656572,1218.37,,167839.6524151
2022-12-26,16917.96,,8493.27661167,1227.58,,133431.00775547
2022-12-27,16698.73,,17482.09318834,1210.99,,214552.81999638
2022-12-28,16539.66,,23345.55126307,1189.24,,301571.06009872
2022-12-29,16627.54,,20088.46487471,1199.74,,240611.27081058
2022-12-30,16600.1,,26532.28003447,1199.1,,228129.48726539
2022-12-31,16530.35,,15414.5294044,1195.25,,144035.63835908
2023-01-01,16611.58,,10668.73697739,1199.92,,110146.33985965
2023-01-02,16666.95,,13560.46017964,1213.69,,181181.02038691
2023-01-03,16669.47,,17612.35527749,1214.21,,185992.27832726
2023-01-04,16844.42,,25922.70680625,1256.34,,339875.39832487
2023-01-05,16825.69,,14918.22913349,1250.88,,236940.93295139
2023-01-06,16948.06,,24235.38704157,1268.84,,290563.27086874
2023-01-07,16942.37,,5680.11799379,1263.94,,105755.0768252
2023-01-08,17125.18,,9195.45985397,1289.92,,158918.85227266
2023-01-09,17177.98,,33252.15435855,1320.02,,422757.66914599
2023-01-10,17443.5,,24901.57485784,1335.56,,312409.22657272
2023-01-11,17944.27,,27251.01602186,1389.24,,323378.0899808
2023-01-12,18847.75,,61938.44269045,1416.05,,498193.37603557
2023-01-13,19934.88,,55049.6223488,1451.78,,360619.22951853
2023-01-14,20957.02,,58239.87328811,1550.06,,416565.15549879
2023-01-15,20879.7,,25709.30241812,1552.89,,239830.62852681
2023-01-16,21187.5,,41151.35428763,1576.85,,358689.23697211
2023-01-17,21136.33,,32656.47978348,1565.68,,305156.24219933
2023-01-18,20674.29,,34600.25647175,1510.83,,448866.83667712
2023-01-19,21084.22,,23436.75404601,1550.98,,301311.86624594
2023-01-20,22669.81,,32810.59587882,1658.25,,384319.56762063
2023-01-21,22789.37,,32657.60500465,1626.8,,279483.48492139
2023-01-22,22714.87,,25548.28914044,1627.88,,260032.85446371
2023-01-23,22920.29,,32380.77464386,1626.55,,318174.33544585
2023-01-24,22636.17,,39180.10567306,1556.09,,328086.36249044
2023-01-25,23062.36,,38496.91631901,1612.54,,400283.96163126
2023-01-26,23010.47,,30187.01702655,1601.1,,287943.16630833
2023-01-27,23084.4,,27185.13487749,1598.18,,268869.68835868
2023-01-28,23028.95,,7466.33930339,1572.3,,157162.92260998
2023-01-29,23745.8,,20952.76361397,1644.89,,248495.16574301
2023-01-30,22836.03,,34312.28644397,1566.23,,338686.64935097
2023-01-31,23128.86,,22721.77475761,1585.39,,260524.32481966
2023-02-01,23735.97,,20292.22416962,1642.05,,249363.55705356
2023-02-02,23493.84,,16368.92138269,1643.19,,247393.67193925
2023-02-03,23433.54,,14215.66842983,1663.69,,174700.87440617
2023-02-04,23328.87,,3567.13007478,1666.83,,87920.78907165
2023-02-05,22936.34,,6574.34533251,1629.37,,98366.95792608
2023-02-06,22764.07,,12149.94486314,1614.5,,127337.9625051
2023-02-07,23244.67,,9803.34759825,1671.28,,160326.3142596
2023-02-08,22964.38,,7693.59195866,1650.65,,160919.28668196
2023-02-09,21800.63,,19277.239648,1545.54,,208804.37359024
2023-02-10,21628.97,,12641.59512641,1513.04,,208821.85745678
2023-02-11,21863.73,,4695.91143894,1538.86,,45695.84884336
2023-02-12,21789.8,,5990.68642903,1515.25,,63658.2777464
2023-02-13,21789.14,,13246.3049252,1506.29,,184081.98744754
2023-02-14,22206.27,,14879.72784164,1556.67,,166683.0389409
2023-02-15,24329.04,,23427.35072192,1674.88,,194454.22724882
2023-02-16,23516.15,,30034.93494269,1637.83,,265109.62279703
2023-02-17,24577.6,,22795.35234631,1694.37,,193779.10526277
2023-02-18,24636.23,,6191.17379627,1691.82,,83934.5636202
2023-02-19,24281.31,,9733.21021005,1680.23,,125069.25929165
2023-02-20,24844.97,,13977.17943437,1703.63,,128111.15414263
2023-02-21,24454.43,,16495.25564236,1659.76,,165366.23058318
2023-02-22,24184.44,,17390.31077874,1642.95,,225280.02772351
2023-02-23,23943.32,,16847.70433307,1650.62,,193711.79800745
2023-02-24,23186.88,,20933.97488913,1607.57,,220198.199975
2023-02-25,23159.71,,5937.43847794,1594.51,,101537.791246
2023-02-26,23556.83,,6063.45918348,1641.41,,102165.02620752
2023-02-27,23489.52,,12098.67253518,1633.26,,168619.95684808
2023-02-28,23145.32,,9516.02766667,1605.4,,121647.07726004
2023-03-01,23631.52,,12151.84539817,1665.2,,159957.7634787
2023-03-02,23468.24,,9239.93644458,1647.87,,142104.54557876
2023-03-03,22358.18,,21715.09355721,1569.54,,215881.09939694
2023-03-04,22350.95,,2266.21497947,1566.72,,30134.44715405
2023-03-05,22432.69,,5291.96467583,1564.81,,63988.35247481
2023-03-06,22410.31,,10660.04864303,1565.85,,110665.70266199
2023-03-07,22198.48,,10381.24422759,1561.67,,159584.17283139
2023-03-08,21698.37,,13343.72575834,1532.17,,167130.97340169
2023-03-09,20367.01,,21326.08097071,1437.41,,275519.01763011
2023-03-10,20230.08,,32126.59207482,1432.15,,378169.2201289
2023-03-11,20620.54,,18920.85100043,1483.68,,237241.39320646
2023-03-12,22219.08,,19165.53317335,1592.31,,173448.47788935
2023-03-13,24220.0,,38654.82408388,1681.93,,327008.79604186
2023-03-14,24762.65,,44100.36444555,1704.95,,396668.70615898
2023-03-15,24377.16,,30128.4276161,1656.8,,307749.31182138
2023-03-16,25051.85,,20754.42573365,1677.24,,176868.38336715
2023-03-17,27453.62,,40752.19373629,1793.66,,329141.08281765
2023-03-18,26980.35,,18096.24372219,1763.68,,235521.57569177
2023-03-19,28054.46,,16897.41761964,1786.4,,191354.71647603
2023-03-20,27823.32,,23782.6567676,1739.42,,249197.06842683
2023-03-21,28207.33,,16193.18924882,1807.23,,215769.94317511
2023-03-22,27325.15,,33974.43697526,1739.18,,196097.23997699
2023-03-23,28352.94,,26698.29660165,1817.49,,182879.51736378
2023-03-24,27489.24,,22190.91292623,1751.93,,193658.46405908
2023-03-25,27488.18,,9655.9494554,1743.8,,80639.99683541
2023-03-26,27992.9,,9800.64299441,1775.86,,81741.29679602
2023-03-27,27142.87,,17268.16335715,1716.42,,120123.69610665
2023-03-28,27274.15,,14103.92919115,1773.7,,126114.46205033
2023-03-29,28359.54,,17710.8595857,1793.41,,124064.2834112
2023-03-30,28035.48,,20972.43924037,1793.68,,136706.00627233
2023-03-31,28474.4,,18917.3621471,1822.01,,150470.34252747
2023-04-01,28471.46,,6988.04239657,1821.73,,75499.214378
2023-04-02,28188.34,,6707.97702984,1795.37,,53524.50081719
2023-04-03,27811.77,,16192.03702141,1810.92,,156367.81692427
2023-04-04,28179.64,,13261.95025317,1871.36,,160288.10821587
2023-04-05,28175.37,,15066.72449529,1908.9,,159154.20039336
2023-04-06,28053.46,,10291.80646097,1873.29,,106044.61222348
2023-04-07,27931.94,,5847.77200458,1865.02,,59267.01815764
2023-04-08,27958.81,,3854.33490363,1850.06,,38479.70792157
2023-04-09,28340.99,,6136.4286229,1859.84,,57884.00934696
2023-04-10,29660.41,,15752.30418782,1911.23,,100746.45225435
2023-04-11,30227.19,,18637.22157812,1891.82,,115741.82211523
2023-04-12,29912.2,,14961.08403219,1918.91,,156466.30398029
2023-04-13,30406.78,,12505.27274115,2013.98,,199544.51674204
2023-04-14,30492.92,,19793.55777592,2101.85,,261883.28915686
2023-04-15,30324.11,,5486.7222394,2092.45,,82555.5452833
2023-04-16,30326.09,,6230.24911461,2120.07,,87897.67238295
2023-04-17,29449.91,,13418.0380446,2075.63,,111821.36109573
2023-04-18,30393.4,,12649.52217446,2104.61,,98463.83447004
2023-04-19,28809.72,,20951.87851572,1934.8,,180156.78946917
2023-04-20,28248.18,,17007.31210311,1943.16,,127783.1585988
2023-04-21,27253.85,,19665.99126045,1848.16,,184098.48749579
2023-04-22,27821.41,,7556.85769964,1874.48,,58568.76361222
2023-04-23,27592.98,,6255.76778325,1861.9,,59392.15616391
2023-04-24,27515.05,,12258.59093046,1842.17,,151059.34701623
2023-04-25,28304.42,,12013.57991051,1866.23,,121957.82152629
2023-04-26,28426.08,,31636.39150463,1866.73,,220757.79257172
2023-04-27,29483.72,,24310.36359778,1908.92,,173658.77646459
2023-04-28,29338.63,,14184.03938836,1892.54,,102737.14594464
2023-04-29,29249.35,,4909.72717806,1908.96,,43424.36883267
2023-04-30,29247.14,,6837.06831371,1870.76,,68260.39204639
2023-05-01,28077.27,,17953.11670042,1831.41,,123062.84388793
2023-05-02,28684.4,,13258.60505694,1871.26,,96998.09681491
2023-05-03,29038.75,,15605.28754268,1905.89,,104714.67015513
2023-05-04,28857.23,,10407.16067489,1878.01,,69495.9189541
2023-05-05,29536.76,,14691.1261171,1995.76,,181402.98639087
2023-05-06,28902.66,,8546.79874854,1900.12,,112739.21557998
2023-05-07,28474.53,,5884.67007423,1873.27,,74231.15468325
2023-05-08,27695.06,,15859.41839592,1849.11,,168218.43505268
2023-05-09,27647.29,,8888.42683618,1847.7,,93273.22792235
2023-05-10,27624.01,,18590.96989908,1842.47,,176402.42399244
2023-05-11,26986.56,,13438.74631738,1795.24,,133802.64396645
2023-05-12,26808.84,,18458.49543497,1808.35,,138780.08409832
2023-05-13,26789.48,,4782.64422745,1795.99,,51855.71796261
2023-05-14,26929.98,,4393.20531359,1800.03,,46196.57094705
2023-05-15,27171.13,,11889.94842508,1816.79,,117667.19574722
2023-05-16,27037.68,,11209.90767959,1824.64,,82503.84666329
2023-05-17,27407.77,,13308.63176925,1822.49,,94085.03920847
2023-05-18,26820.49,,12604.94858584,1800.61,,80676.45327688
2023-05-19,26890.27,,7587.52629065,1812.84,,64344.11418462
2023-05-20,27113.61,,3127.42757901,1819.96,,33384.79974843
2023-05-21,26752.65,,5534.52475759,1805.28,,33106.35974055
2023-05-22,26854.73,,8554.42214009,1817.76,,65551.70673749
2023-05-23,27223.22,,11594.53703302,1854.41,,86046.40887122
2023-05-24,26321.4,,17340.61730838,1799.75,,91642.89182667
2023-05-25,26479.06,,12094.45706071,1805.83,,83744.8701424
2023-05-26,26714.86,,9858.60032184,1828.43,,69736.78276535
2023-05-27,26867.99,,3348.37908169,1830.67,,28429.50747639
2023-05-28,28070.04,,9725.64198967,1909.25,,81609.20883023
2023-05-29,27744.82,,11355.24110493,1893.2,,91048.58194716
2023-05-30,27700.15,,12024.45830459,1901.11,,96724.93469207
2023-05-31,27223.08,,15163.06255735,1874.04,,93058.72475908
2023-06-01,26828.42,,11927.59445097,1862.43,,96470.72304438
2023-06-02,27250.69,,12206.16873203,1907.41,,87806.05449698
2023-06-03,27077.6,,3589.32341986,1892.62,,33883.00307554
2023-06-04,27122.04,,4115.09881956,1890.23,,32506.25336073
2023-06-05,25741.5,,16641.46931851,1811.21,,133729.38796529
2023-06-06,27243.63,,18531.05925936,1884.95,,117911.62779482
2023-06-07,26346.41,,16094.37567105,1832.49,,126979.80361204
2023-06-08,26508.32,,8160.84833962,1845.99,,53739.2409447
2023-06-09,26482.81,,10536.83247431,1840.46,,61326.07108796
2023-06-10,25856.1,,16967.73205546,1752.32,,180377.32723936
2023-06-11,25937.02,,8653.83803604,1753.1,,67320.65838212
2023-06-12,25905.82,,10491.06768405,1742.66,,104213.35741918
2023-06-13,25930.23,,14396.74678337,1739.54,,112831.26060085
2023-06-14,25123.34,,14480.51749351,1650.84,,124654.02551192
2023-06-15,25569.99,,18601.18891862,1665.28,,137062.43019777
2023-06-16,26329.6,,16632.7425402,1716.8,,88651.50050649
2023-06-17,26506.56,,7209.4251028,1727.09,,45580.87620723
2023-06-18,26336.46,,5233.68378154,1720.43,,37169.42339912
2023-06-19,26837.78,,9643.06748389,1736.58,,64986.67973263
2023-06-20,28320.43,,28704.55295587,1792.86,,131094.31127116
2023-06-21,29995.08,,31445.78143275,1889.57,,205714.82101311
2023-06-22,29886.31,,18457.66785815,1872.13,,136777.14234797
2023-06-23,30707.61,,22659.54058513,1893.66,,112622.71955974
2023-06-24,30547.18,,6883.28318615,1875.87,,44081.47507327
2023-06-25,30480.24,,6265.47434464,1899.73,,67353.84099709
2023-06-26,30272.18,,12491.83081677,1859.19,,89749.72763224
2023-06-27,30697.38,,11995.526853,1889.82,,92097.01330236
2023-06-28,30074.94,,9391.66542094,1827.37,,101759.55539935
2023-06-29,30446.47,,12261.34048625,1852.11,,72773.6432135
2023-06-30,30466.72,,26013.22734909,1933.57,,211965.83457331
2023-07-01,30587.21,,4012.76538882,1924.14,,56737.84297268
2023-07-02,30613.51,,4829.83871313,1937.26,,85221.98862426
2023-07-03,31161.8,,11391.98257522,1955.76,,104013.30517861
2023-07-04,30771.25,,7233.95188576,1936.42,,61516.63477519
2023-07-05,30499.27,,8782.6192239,1910.14,,70482.06535559
2023-07-06,29899.38,,17229.92231032,1845.8,,124378.76917782
2023-07-07,30352.08,,11137.14221055,1870.93,,86368.39903159
2023-07-08,30291.69,,3856.11078847,1865.56,,49501.03716728
2023-07-09,30168.38,,3884.04687903,1863.01,,34389.84936597
2023-07-10,30419.89,,12703.78162563,1880.62,,90689.06095885
2023-07-11,30626.55,,10653.5761104,1878.66,,58861.84428148
2023-07-12,30381.81,,14881.70511963,1871.65,,91650.67609635
2023-07-13,31471.83,,26135.6192364,2005.95,,217841.38411854
2023-07-14,30330.52,,19272.20339271,1938.91,,164795.03146848
2023-07-15,30301.65,,2559.07232743,1931.9,,40675.73037046
2023-07-16,30247.64,,4021.41012275,1923.38,,39618.81522884
2023-07-17,30143.08,,10632.8066781,1911.38,,132065.00633478
2023-07-18,29861.93,,11124.83936583,1897.72,,129808.3219303
2023-07-19,29916.72,,8804.54675154,1888.73,,111607.1389253
2023-07-20,29809.13,,11494.95348803,1891.72,,100239.01603496
2023-07-21,29907.98,,7598.61053359,1891.92,,55235.39533058
2023-07-22,29795.03,,3629.48251055,1866.69,,42352.40590843
2023-07-23,30081.61,,4513.83214295,1888.65,,61563.29015459
2023-07-24,29176.98,,14484.27557634,1849.69,,127978.18134477
2023-07-25,29225.14,,7140.85368901,1857.28,,57419.42710699
2023-07-26,29353.23,,9635.09206614,1871.92,,72684.14808293
2023-07-27,29214.92,,7327.4507106,1860.88,,53353.05426066
2023-07-28,29316.15,,7105.49434797,1874.05,,52759.67579773
2023-07-29,29355.71,,2893.05298823,1880.71,,23628.03151224
2023-07-30,29281.39,,4387.57256615,1861.65,,49111.67488831
2023-07-31,29230.67,,8793.83887155,1856.0,,84251.92423923
2023-08-01,29697.27,,17751.31113096,1872.89,,160513.30855928
2023-08-02,29164.22,,17967.34799565,1838.92,,102912.60761585
2023-08-03,29174.18,,8920.01477716,1834.34,,70134.44959281
2023-08-04,29076.48,,7291.14687702,1827.3,,72934.78259447
2023-08-05,29047.12,,2490.84710469,1834.66,,24788.06790609
2023-08-06,29040.01,,2461.64012073,1827.5,,25736.92637861
2023-08-07,29179.21,,9200.08523317,1826.9,,80578.46482025
2023-08-08,29770.01,,15610.25491294,1855.71,,90813.36288326
2023-08-09,29562.76,,10451.45167511,1854.09,,67061.64786301
2023-08-10,29424.03,,7104.55622213,1850.38,,47379.82288863
2023-08-11,29400.45,,5961.21744691,1846.76,,51401.34991694
2023-08-12,29416.96,,1906.1707986,1849.09,,20642.38300552
2023-08-13,29275.94,,2128.37437697,1838.98,,28666.82026917
2023-08-14,29405.49,,7063.46806345,1844.01,,50098.05830532
2023-08-15,29170.14,,5815.32226178,1827.19,,50058.31066665
2023-08-16,28700.51,,9669.42535941,1805.51,,67033.53900372
2023-08-17,26627.57,,27723.2108711,1681.42,,189703.49281099
2023-08-18,26048.89,,21190.13041519,1661.4,,160133.36341664
2023-08-19,26096.42,,6554.05344759,1669.65,,54692.61607557
2023-08-20,26189.14,,4345.07228674,1685.39,,46426.8880623
2023-08-21,26125.18,,9936.98111023,1667.2,,79186.37606678
2023-08-22,26042.11,,12418.87289323,1634.33,,110850.76953958
2023-08-23,26427.54,,15743.86437208,1679.22,,111905.50727937
2023-08-24,26163.49,,10002.33992977,1660.36,,77217.23328739
2023-08-25,26049.39,,10926.33773703,1652.75,,83010.44896333
2023-08-26,26009.61,,1862.15021008,1646.25,,18986.91545465
2023-08-27,26091.16,,2069.84831133,1657.51,,22244.70853004
2023-08-28,26101.04,,5460.42038393,1651.94,,60673.32488256
2023-08-29,27717.98,,21402.10102797,1729.34,,122275.58410558
2023-08-30,27306.06,,9793.95679478,1705.47,,61097.35135783
2023-08-31,25932.45,,14462.02738125,1645.58,,116578.15874188
2023-09-01,25794.88,,14995.72610123,1628.46,,92601.69188977
2023-09-02,25867.83,,3810.77429103,1636.83,,30753.43898001
2023-09-03,25969.83,,3434.5195669,1635.68,,36069.9532434
2023-09-04,25816.13,,4635.8154655,1629.75,,43034.41180385
2023-09-05,25783.91,,6051.14811848,1633.85,,54592.69579861
2023-09-06,25747.63,,9374.33792185,1632.08,,64159.11336815
2023-09-07,26276.3,,10885.13902329,1647.44,,60902.59005054
2023-09-08,25906.34,,11149.95850667,1635.94,,58305.48970523
2023-09-09,25897.82,,2225.82211069,1635.14,,13173.50160468
2023-09-10,25831.76,,4361.60285333,1616.65,,46891.05891276
2023-09-11,25152.14,,13404.11510617,1551.36,,122138.1334909
2023-09-12,25840.61,,19789.48058328,1593.07,,92121.78663878
2023-09-13,26226.65,,10099.7383701,1608.06,,71432.28132924
2023-09-14,26532.76,,12929.08237721,1627.18,,84810.57469743
2023-09-15,26602.42,,9345.93913701,1641.49,,46587.30736974
2023-09-16,26569.69,,4132.04817572,1634.87,,25839.72626893
2023-09-17,26530.95,,3252.26976131,1622.83,,28240.63467229
2023-09-18,26764.49,,17493.70820354,1636.94,,82672.75437174
2023-09-19,27216.13,,14386.07884728,1643.42,,53665.4341842
2023-09-20,27123.94,,11590.24027633,1622.27,,69413.64809618
2023-09-21,26564.54,,11801.98943642,1583.86,,70280.57355242
2023-09-22,26578.4,,8563.0523313,1593.03,,49010.24393275
2023-09-23,26579.6,,2597.25705711,1593.85,,17727.34147545
2023-09-24,26250.24,,4587.80529114,1580.64,,32773.52822928
2023-09-25,26296.08,,10762.98401397,1587.75,,62583.93066252
2023-09-26,26208.44,,7016.42122845,1593.0,,49000.89806179
2023-09-27,26357.62,,14123.89690964,1597.65,,80254.4465463
2023-09-28,27027.14,,18975.87763693,1652.94,,136755.38213349
2023-09-29,26907.0,,12712.27177691,1667.21,,96959.81985572
2023-09-30,26961.0,,4413.30948101,1670.84,,52608.92316992
2023-10-01,27995.46,,8747.06888783,1733.4,,75393.93444956
2023-10-02,27504.04,,25148.25341854,1662.62,,158288.87222448
2023-10-03,27428.96,,14334.10857629,1656.91,,75294.23778427
2023-10-04,27786.75,,10238.17053376,1646.58,,80420.09102569
2023-10-05,27412.96,,14136.04783544,1611.63,,88002.97784141
2023-10-06,27945.17,,12908.75146274,1645.95,,71144.41944879
2023-10-07,27976.43,,3489.91595717,1634.65,,27241.91429218
2023-10-08,27933.55,,4118.56381073,1633.78,,38081.14823402
2023-10-09,27596.67,,10218.62556021,1580.13,,102399.55980653
2023-10-10,27393.29,,10265.79357936,1567.63,,79103.82961904
2023-10-11,26869.19,,16466.26612207,1566.46,,79781.25310923
2023-10-12,26750.51,,7881.21504857,1539.25,,68485.99935697
2023-10-13,26863.53,,8694.60097059,1552.04,,63935.58299379
2023-10-14,26851.71,,2786.76009652,1554.87,,20369.55429181
2023-10-15,27186.13,,6215.85130529,1558.01,,28564.73003903
2023-10-16,28520.24,,36471.7502374,1600.02,,140896.46861986
2023-10-17,28408.83,,14171.43180714,1565.24,,63796.87989577
2023-10-18,28326.51,,11820.68114047,1563.67,,57059.23546765
2023-10-19,28735.34,,12662.68000489,1567.48,,59230.76611412
2023-10-20,29684.73,,20095.91529217,1604.96,,110280.40281731
2023-10-21,29924.84,,6369.9347533,1629.38,,63605.34688817
2023-10-22,30004.15,,5720.28965895,1664.43,,64860.7669214
2023-10-23,33087.58,,33228.46734771,1766.27,,191320.15916936
2023-10-24,33922.52,,38506.35962554,1785.28,,261859.90084142
2023-10-25,34506.35,,18668.45817435,1787.58,,126450.2986493
2023-10-26,34154.71,,15867.44697165,1803.57,,162066.45814023
2023-10-27,33906.09,,13879.04330119,1779.81,,90425.04228072
2023-10-28,34085.42,,4372.52724873,1776.48,,34085.17268661
2023-10-29,34534.48,,5547.09585659,1795.74,,48201.56051951
2023-10-30,34493.79,,10183.77616922,1809.69,,80444.07174014
